_time,_value,_field,_measurement,day,month,station,year
2023-07-14 19:00:00+00:00,25.8,minimum_temperature,Daily Weather Conditions,16,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,16,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,16,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,16,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,16,5,Admiralty,2023
2023-07-14 19:00:00+00:00,50.7,max_wind_speed,Daily Weather Conditions,16,5,Admiralty,2023
2023-07-14 19:00:00+00:00,31.6,maximum_temperature,Daily Weather Conditions,16,5,Admiralty,2023
2023-07-14 19:00:00+00:00,27.4,mean_temperature,Daily Weather Conditions,16,5,Admiralty,2023
2023-07-14 19:00:00+00:00,6.2,mean_wind_speed,Daily Weather Conditions,16,5,Admiralty,2023
2023-07-14 19:00:00+00:00,24.6,minimum_temperature,Daily Weather Conditions,16,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,17,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,17,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,17,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,17,1,Admiralty,2023
2023-07-14 19:00:00+00:00,37.4,max_wind_speed,Daily Weather Conditions,17,1,Admiralty,2023
2023-07-14 19:00:00+00:00,32.1,maximum_temperature,Daily Weather Conditions,17,1,Admiralty,2023
2023-07-14 19:00:00+00:00,27.6,mean_temperature,Daily Weather Conditions,17,1,Admiralty,2023
2023-07-14 19:00:00+00:00,13.5,mean_wind_speed,Daily Weather Conditions,17,1,Admiralty,2023
2023-07-14 19:00:00+00:00,25.2,minimum_temperature,Daily Weather Conditions,17,1,Admiralty,2023
2023-07-14 19:00:00+00:00,3.0,daily_rainfall_total,Daily Weather Conditions,17,10,Admiralty,2022
2023-07-14 19:00:00+00:00,3.0,highest_120min_rainfall,Daily Weather Conditions,17,10,Admiralty,2022
2023-07-14 19:00:00+00:00,2.0,highest_30min_rainfall,Daily Weather Conditions,17,10,Admiralty,2022
2023-07-14 19:00:00+00:00,2.8,highest_60min_rainfall,Daily Weather Conditions,17,10,Admiralty,2022
2023-07-14 19:00:00+00:00,44.3,max_wind_speed,Daily Weather Conditions,17,10,Admiralty,2022
2023-07-14 19:00:00+00:00,31.8,maximum_temperature,Daily Weather Conditions,17,10,Admiralty,2022
2023-07-14 19:00:00+00:00,27.8,mean_temperature,Daily Weather Conditions,17,10,Admiralty,2022
2023-07-14 19:00:00+00:00,7.0,mean_wind_speed,Daily Weather Conditions,17,10,Admiralty,2022
2023-07-14 19:00:00+00:00,23.1,minimum_temperature,Daily Weather Conditions,17,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,17,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,17,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,17,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,17,11,Admiralty,2022
2023-07-14 19:00:00+00:00,27.4,max_wind_speed,Daily Weather Conditions,17,11,Admiralty,2022
2023-07-14 19:00:00+00:00,31.3,maximum_temperature,Daily Weather Conditions,17,11,Admiralty,2022
2023-07-14 19:00:00+00:00,27.4,mean_temperature,Daily Weather Conditions,17,11,Admiralty,2022
2023-07-14 19:00:00+00:00,8.2,mean_wind_speed,Daily Weather Conditions,17,11,Admiralty,2022
2023-07-14 19:00:00+00:00,24.5,minimum_temperature,Daily Weather Conditions,17,11,Admiralty,2022
2023-07-14 19:00:00+00:00,9.4,daily_rainfall_total,Daily Weather Conditions,17,12,Admiralty,2022
2023-07-14 19:00:00+00:00,8.2,highest_120min_rainfall,Daily Weather Conditions,17,12,Admiralty,2022
2023-07-14 19:00:00+00:00,3.8,highest_30min_rainfall,Daily Weather Conditions,17,12,Admiralty,2022
2023-07-14 19:00:00+00:00,5.8,highest_60min_rainfall,Daily Weather Conditions,17,12,Admiralty,2022
2023-07-14 19:00:00+00:00,26.7,max_wind_speed,Daily Weather Conditions,17,12,Admiralty,2022
2023-07-14 19:00:00+00:00,31.2,maximum_temperature,Daily Weather Conditions,17,12,Admiralty,2022
2023-07-14 19:00:00+00:00,26.4,mean_temperature,Daily Weather Conditions,17,12,Admiralty,2022
2023-07-14 19:00:00+00:00,8.4,mean_wind_speed,Daily Weather Conditions,17,12,Admiralty,2022
2023-07-14 19:00:00+00:00,24.1,minimum_temperature,Daily Weather Conditions,17,12,Admiralty,2022
2023-07-14 19:00:00+00:00,1.2,daily_rainfall_total,Daily Weather Conditions,17,2,Admiralty,2023
2023-07-14 19:00:00+00:00,1.0,highest_120min_rainfall,Daily Weather Conditions,17,2,Admiralty,2023
2023-07-14 19:00:00+00:00,1.0,highest_30min_rainfall,Daily Weather Conditions,17,2,Admiralty,2023
2023-07-14 19:00:00+00:00,1.0,highest_60min_rainfall,Daily Weather Conditions,17,2,Admiralty,2023
2023-07-14 19:00:00+00:00,40.4,max_wind_speed,Daily Weather Conditions,17,2,Admiralty,2023
2023-07-14 19:00:00+00:00,30.6,maximum_temperature,Daily Weather Conditions,17,2,Admiralty,2023
2023-07-14 19:00:00+00:00,26.5,mean_temperature,Daily Weather Conditions,17,2,Admiralty,2023
2023-07-14 19:00:00+00:00,12.5,mean_wind_speed,Daily Weather Conditions,17,2,Admiralty,2023
2023-07-14 19:00:00+00:00,24.0,minimum_temperature,Daily Weather Conditions,17,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,17,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,17,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,17,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,17,3,Admiralty,2023
2023-07-14 19:00:00+00:00,40.0,max_wind_speed,Daily Weather Conditions,17,3,Admiralty,2023
2023-07-14 19:00:00+00:00,31.7,maximum_temperature,Daily Weather Conditions,17,3,Admiralty,2023
2023-07-14 19:00:00+00:00,27.4,mean_temperature,Daily Weather Conditions,17,3,Admiralty,2023
2023-07-14 19:00:00+00:00,14.9,mean_wind_speed,Daily Weather Conditions,17,3,Admiralty,2023
2023-07-14 19:00:00+00:00,25.0,minimum_temperature,Daily Weather Conditions,17,3,Admiralty,2023
2023-07-14 19:00:00+00:00,4.6,daily_rainfall_total,Daily Weather Conditions,17,4,Admiralty,2023
2023-07-14 19:00:00+00:00,3.8,highest_120min_rainfall,Daily Weather Conditions,17,4,Admiralty,2023
2023-07-14 19:00:00+00:00,3.4,highest_30min_rainfall,Daily Weather Conditions,17,4,Admiralty,2023
2023-07-14 19:00:00+00:00,3.6,highest_60min_rainfall,Daily Weather Conditions,17,4,Admiralty,2023
2023-07-14 19:00:00+00:00,35.0,max_wind_speed,Daily Weather Conditions,17,4,Admiralty,2023
2023-07-14 19:00:00+00:00,33.5,maximum_temperature,Daily Weather Conditions,17,4,Admiralty,2023
2023-07-14 19:00:00+00:00,28.3,mean_temperature,Daily Weather Conditions,17,4,Admiralty,2023
2023-07-14 19:00:00+00:00,7.2,mean_wind_speed,Daily Weather Conditions,17,4,Admiralty,2023
2023-07-14 19:00:00+00:00,24.8,minimum_temperature,Daily Weather Conditions,17,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,17,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,17,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,17,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,17,5,Admiralty,2023
2023-07-14 19:00:00+00:00,37.0,max_wind_speed,Daily Weather Conditions,17,5,Admiralty,2023
2023-07-14 19:00:00+00:00,33.7,maximum_temperature,Daily Weather Conditions,17,5,Admiralty,2023
2023-07-14 19:00:00+00:00,28.1,mean_temperature,Daily Weather Conditions,17,5,Admiralty,2023
2023-07-14 19:00:00+00:00,4.7,mean_wind_speed,Daily Weather Conditions,17,5,Admiralty,2023
2023-07-14 19:00:00+00:00,26.3,minimum_temperature,Daily Weather Conditions,17,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,18,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,18,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,18,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,18,1,Admiralty,2023
2023-07-14 19:00:00+00:00,45.7,max_wind_speed,Daily Weather Conditions,18,1,Admiralty,2023
2023-07-14 19:00:00+00:00,31.0,maximum_temperature,Daily Weather Conditions,18,1,Admiralty,2023
2023-07-14 19:00:00+00:00,27.0,mean_temperature,Daily Weather Conditions,18,1,Admiralty,2023
2023-07-14 19:00:00+00:00,14.5,mean_wind_speed,Daily Weather Conditions,18,1,Admiralty,2023
2023-07-14 19:00:00+00:00,25.1,minimum_temperature,Daily Weather Conditions,18,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,18,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,18,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,18,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,18,10,Admiralty,2022
2023-07-14 19:00:00+00:00,30.9,max_wind_speed,Daily Weather Conditions,18,10,Admiralty,2022
2023-07-14 19:00:00+00:00,32.1,maximum_temperature,Daily Weather Conditions,18,10,Admiralty,2022
2023-07-14 19:00:00+00:00,28.3,mean_temperature,Daily Weather Conditions,18,10,Admiralty,2022
2023-07-14 19:00:00+00:00,6.0,mean_wind_speed,Daily Weather Conditions,18,10,Admiralty,2022
2023-07-14 19:00:00+00:00,25.2,minimum_temperature,Daily Weather Conditions,18,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,18,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,18,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,18,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,18,11,Admiralty,2022
2023-07-14 19:00:00+00:00,33.5,max_wind_speed,Daily Weather Conditions,18,11,Admiralty,2022
2023-07-14 19:00:00+00:00,30.7,maximum_temperature,Daily Weather Conditions,18,11,Admiralty,2022
2023-07-14 19:00:00+00:00,28.3,mean_temperature,Daily Weather Conditions,18,11,Admiralty,2022
2023-07-14 19:00:00+00:00,10.0,mean_wind_speed,Daily Weather Conditions,18,11,Admiralty,2022
2023-07-14 19:00:00+00:00,26.4,minimum_temperature,Daily Weather Conditions,18,11,Admiralty,2022
2023-07-14 19:00:00+00:00,9.0,daily_rainfall_total,Daily Weather Conditions,18,12,Admiralty,2022
2023-07-14 19:00:00+00:00,8.8,highest_120min_rainfall,Daily Weather Conditions,18,12,Admiralty,2022
2023-07-14 19:00:00+00:00,8.8,highest_30min_rainfall,Daily Weather Conditions,18,12,Admiralty,2022
2023-07-14 19:00:00+00:00,8.8,highest_60min_rainfall,Daily Weather Conditions,18,12,Admiralty,2022
2023-07-14 19:00:00+00:00,32.8,max_wind_speed,Daily Weather Conditions,18,12,Admiralty,2022
2023-07-14 19:00:00+00:00,32.2,maximum_temperature,Daily Weather Conditions,18,12,Admiralty,2022
2023-07-14 19:00:00+00:00,26.2,mean_temperature,Daily Weather Conditions,18,12,Admiralty,2022
2023-07-14 19:00:00+00:00,7.2,mean_wind_speed,Daily Weather Conditions,18,12,Admiralty,2022
2023-07-14 19:00:00+00:00,24.1,minimum_temperature,Daily Weather Conditions,18,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.4,daily_rainfall_total,Daily Weather Conditions,18,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.4,highest_120min_rainfall,Daily Weather Conditions,18,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.4,highest_30min_rainfall,Daily Weather Conditions,18,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.4,highest_60min_rainfall,Daily Weather Conditions,18,2,Admiralty,2023
2023-07-14 19:00:00+00:00,45.7,max_wind_speed,Daily Weather Conditions,18,2,Admiralty,2023
2023-07-14 19:00:00+00:00,31.3,maximum_temperature,Daily Weather Conditions,18,2,Admiralty,2023
2023-07-14 19:00:00+00:00,27.3,mean_temperature,Daily Weather Conditions,18,2,Admiralty,2023
2023-07-14 19:00:00+00:00,13.7,mean_wind_speed,Daily Weather Conditions,18,2,Admiralty,2023
2023-07-14 19:00:00+00:00,24.7,minimum_temperature,Daily Weather Conditions,18,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,18,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,18,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,18,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,18,3,Admiralty,2023
2023-07-14 19:00:00+00:00,41.9,max_wind_speed,Daily Weather Conditions,18,3,Admiralty,2023
2023-07-14 19:00:00+00:00,31.2,maximum_temperature,Daily Weather Conditions,18,3,Admiralty,2023
2023-07-14 19:00:00+00:00,27.4,mean_temperature,Daily Weather Conditions,18,3,Admiralty,2023
2023-07-14 19:00:00+00:00,15.9,mean_wind_speed,Daily Weather Conditions,18,3,Admiralty,2023
2023-07-14 19:00:00+00:00,24.8,minimum_temperature,Daily Weather Conditions,18,3,Admiralty,2023
2023-07-14 19:00:00+00:00,22.2,daily_rainfall_total,Daily Weather Conditions,18,4,Admiralty,2023
2023-07-14 19:00:00+00:00,21.8,highest_120min_rainfall,Daily Weather Conditions,18,4,Admiralty,2023
2023-07-14 19:00:00+00:00,17.8,highest_30min_rainfall,Daily Weather Conditions,18,4,Admiralty,2023
2023-07-14 19:00:00+00:00,21.2,highest_60min_rainfall,Daily Weather Conditions,18,4,Admiralty,2023
2023-07-14 19:00:00+00:00,32.0,max_wind_speed,Daily Weather Conditions,18,4,Admiralty,2023
2023-07-14 19:00:00+00:00,34.8,maximum_temperature,Daily Weather Conditions,18,4,Admiralty,2023
2023-07-14 19:00:00+00:00,29.0,mean_temperature,Daily Weather Conditions,18,4,Admiralty,2023
2023-07-14 19:00:00+00:00,7.8,mean_wind_speed,Daily Weather Conditions,18,4,Admiralty,2023
2023-07-14 19:00:00+00:00,24.0,minimum_temperature,Daily Weather Conditions,18,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,18,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,18,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,18,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,18,5,Admiralty,2023
2023-07-14 19:00:00+00:00,29.1,max_wind_speed,Daily Weather Conditions,18,5,Admiralty,2023
2023-07-14 19:00:00+00:00,33.3,maximum_temperature,Daily Weather Conditions,18,5,Admiralty,2023
2023-07-14 19:00:00+00:00,28.9,mean_temperature,Daily Weather Conditions,18,5,Admiralty,2023
2023-07-14 19:00:00+00:00,7.2,mean_wind_speed,Daily Weather Conditions,18,5,Admiralty,2023
2023-07-14 19:00:00+00:00,25.9,minimum_temperature,Daily Weather Conditions,18,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,daily_rainfall_total,Daily Weather Conditions,19,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.4,highest_120min_rainfall,Daily Weather Conditions,19,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.2,highest_30min_rainfall,Daily Weather Conditions,19,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.4,highest_60min_rainfall,Daily Weather Conditions,19,1,Admiralty,2023
2023-07-14 19:00:00+00:00,46.5,max_wind_speed,Daily Weather Conditions,19,1,Admiralty,2023
2023-07-14 19:00:00+00:00,29.5,maximum_temperature,Daily Weather Conditions,19,1,Admiralty,2023
2023-07-14 19:00:00+00:00,26.2,mean_temperature,Daily Weather Conditions,19,1,Admiralty,2023
2023-07-14 19:00:00+00:00,13.9,mean_wind_speed,Daily Weather Conditions,19,1,Admiralty,2023
2023-07-14 19:00:00+00:00,24.6,minimum_temperature,Daily Weather Conditions,19,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,19,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,19,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,19,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,19,10,Admiralty,2022
2023-07-14 19:00:00+00:00,22.6,max_wind_speed,Daily Weather Conditions,19,10,Admiralty,2022
2023-07-14 19:00:00+00:00,32.4,maximum_temperature,Daily Weather Conditions,19,10,Admiralty,2022
2023-07-14 19:00:00+00:00,28.7,mean_temperature,Daily Weather Conditions,19,10,Admiralty,2022
2023-07-14 19:00:00+00:00,5.5,mean_wind_speed,Daily Weather Conditions,19,10,Admiralty,2022
2023-07-14 19:00:00+00:00,26.3,minimum_temperature,Daily Weather Conditions,19,10,Admiralty,2022
2023-07-14 19:00:00+00:00,6.2,daily_rainfall_total,Daily Weather Conditions,19,11,Admiralty,2022
2023-07-14 19:00:00+00:00,4.2,highest_120min_rainfall,Daily Weather Conditions,19,11,Admiralty,2022
2023-07-14 19:00:00+00:00,1.4,highest_30min_rainfall,Daily Weather Conditions,19,11,Admiralty,2022
2023-07-14 19:00:00+00:00,2.4,highest_60min_rainfall,Daily Weather Conditions,19,11,Admiralty,2022
2023-07-14 19:00:00+00:00,41.5,max_wind_speed,Daily Weather Conditions,19,11,Admiralty,2022
2023-07-14 19:00:00+00:00,27.2,maximum_temperature,Daily Weather Conditions,19,11,Admiralty,2022
2023-07-14 19:00:00+00:00,25.7,mean_temperature,Daily Weather Conditions,19,11,Admiralty,2022
2023-07-14 19:00:00+00:00,7.6,mean_wind_speed,Daily Weather Conditions,19,11,Admiralty,2022
2023-07-14 19:00:00+00:00,22.7,minimum_temperature,Daily Weather Conditions,19,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.4,daily_rainfall_total,Daily Weather Conditions,19,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.4,highest_120min_rainfall,Daily Weather Conditions,19,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.2,highest_30min_rainfall,Daily Weather Conditions,19,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.2,highest_60min_rainfall,Daily Weather Conditions,19,12,Admiralty,2022
2023-07-14 19:00:00+00:00,24.8,max_wind_speed,Daily Weather Conditions,19,12,Admiralty,2022
2023-07-14 19:00:00+00:00,27.4,maximum_temperature,Daily Weather Conditions,19,12,Admiralty,2022
2023-07-14 19:00:00+00:00,25.6,mean_temperature,Daily Weather Conditions,19,12,Admiralty,2022
2023-07-14 19:00:00+00:00,8.0,mean_wind_speed,Daily Weather Conditions,19,12,Admiralty,2022
2023-07-14 19:00:00+00:00,24.6,minimum_temperature,Daily Weather Conditions,19,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,19,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,19,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,19,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,19,2,Admiralty,2023
2023-07-14 19:00:00+00:00,37.8,max_wind_speed,Daily Weather Conditions,19,2,Admiralty,2023
2023-07-14 19:00:00+00:00,32.6,maximum_temperature,Daily Weather Conditions,19,2,Admiralty,2023
2023-07-14 19:00:00+00:00,27.5,mean_temperature,Daily Weather Conditions,19,2,Admiralty,2023
2023-07-14 19:00:00+00:00,14.6,mean_wind_speed,Daily Weather Conditions,19,2,Admiralty,2023
2023-07-14 19:00:00+00:00,25.1,minimum_temperature,Daily Weather Conditions,19,2,Admiralty,2023
2023-07-14 19:00:00+00:00,7.8,daily_rainfall_total,Daily Weather Conditions,19,3,Admiralty,2023
2023-07-14 19:00:00+00:00,7.8,highest_120min_rainfall,Daily Weather Conditions,19,3,Admiralty,2023
2023-07-14 19:00:00+00:00,7.8,highest_30min_rainfall,Daily Weather Conditions,19,3,Admiralty,2023
2023-07-14 19:00:00+00:00,7.8,highest_60min_rainfall,Daily Weather Conditions,19,3,Admiralty,2023
2023-07-14 19:00:00+00:00,49.6,max_wind_speed,Daily Weather Conditions,19,3,Admiralty,2023
2023-07-14 19:00:00+00:00,31.3,maximum_temperature,Daily Weather Conditions,19,3,Admiralty,2023
2023-07-14 19:00:00+00:00,27.3,mean_temperature,Daily Weather Conditions,19,3,Admiralty,2023
2023-07-14 19:00:00+00:00,12.5,mean_wind_speed,Daily Weather Conditions,19,3,Admiralty,2023
2023-07-14 19:00:00+00:00,24.7,minimum_temperature,Daily Weather Conditions,19,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,daily_rainfall_total,Daily Weather Conditions,19,4,Admiralty,2023
2023-07-14 19:00:00+00:00,10.6,highest_120min_rainfall,Daily Weather Conditions,19,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,highest_30min_rainfall,Daily Weather Conditions,19,4,Admiralty,2023
2023-07-14 19:00:00+00:00,1.2,highest_60min_rainfall,Daily Weather Conditions,19,4,Admiralty,2023
2023-07-14 19:00:00+00:00,23.7,max_wind_speed,Daily Weather Conditions,19,4,Admiralty,2023
2023-07-14 19:00:00+00:00,32.2,maximum_temperature,Daily Weather Conditions,19,4,Admiralty,2023
2023-07-14 19:00:00+00:00,28.0,mean_temperature,Daily Weather Conditions,19,4,Admiralty,2023
2023-07-14 19:00:00+00:00,5.6,mean_wind_speed,Daily Weather Conditions,19,4,Admiralty,2023
2023-07-14 19:00:00+00:00,25.4,minimum_temperature,Daily Weather Conditions,19,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,19,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,19,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,19,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,19,5,Admiralty,2023
2023-07-14 19:00:00+00:00,33.2,max_wind_speed,Daily Weather Conditions,19,5,Admiralty,2023
2023-07-14 19:00:00+00:00,32.0,maximum_temperature,Daily Weather Conditions,19,5,Admiralty,2023
2023-07-14 19:00:00+00:00,28.6,mean_temperature,Daily Weather Conditions,19,5,Admiralty,2023
2023-07-14 19:00:00+00:00,8.2,mean_wind_speed,Daily Weather Conditions,19,5,Admiralty,2023
2023-07-14 19:00:00+00:00,25.8,minimum_temperature,Daily Weather Conditions,19,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,2,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,2,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,2,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,2,1,Admiralty,2023
2023-07-14 19:00:00+00:00,34.3,max_wind_speed,Daily Weather Conditions,2,1,Admiralty,2023
2023-07-14 19:00:00+00:00,31.5,maximum_temperature,Daily Weather Conditions,2,1,Admiralty,2023
2023-07-14 19:00:00+00:00,27.3,mean_temperature,Daily Weather Conditions,2,1,Admiralty,2023
2023-07-14 19:00:00+00:00,13.6,mean_wind_speed,Daily Weather Conditions,2,1,Admiralty,2023
2023-07-14 19:00:00+00:00,24.7,minimum_temperature,Daily Weather Conditions,2,1,Admiralty,2023
2023-07-14 19:00:00+00:00,16.4,daily_rainfall_total,Daily Weather Conditions,2,10,Admiralty,2022
2023-07-14 19:00:00+00:00,16.0,highest_120min_rainfall,Daily Weather Conditions,2,10,Admiralty,2022
2023-07-14 19:00:00+00:00,13.2,highest_30min_rainfall,Daily Weather Conditions,2,10,Admiralty,2022
2023-07-14 19:00:00+00:00,14.2,highest_60min_rainfall,Daily Weather Conditions,2,10,Admiralty,2022
2023-07-14 19:00:00+00:00,24.4,max_wind_speed,Daily Weather Conditions,2,10,Admiralty,2022
2023-07-14 19:00:00+00:00,32.6,maximum_temperature,Daily Weather Conditions,2,10,Admiralty,2022
2023-07-14 19:00:00+00:00,27.1,mean_temperature,Daily Weather Conditions,2,10,Admiralty,2022
2023-07-14 19:00:00+00:00,5.8,mean_wind_speed,Daily Weather Conditions,2,10,Admiralty,2022
2023-07-14 19:00:00+00:00,23.0,minimum_temperature,Daily Weather Conditions,2,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,2,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,2,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,2,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,2,11,Admiralty,2022
2023-07-14 19:00:00+00:00,30.2,max_wind_speed,Daily Weather Conditions,2,11,Admiralty,2022
2023-07-14 19:00:00+00:00,32.0,maximum_temperature,Daily Weather Conditions,2,11,Admiralty,2022
2023-07-14 19:00:00+00:00,27.4,mean_temperature,Daily Weather Conditions,2,11,Admiralty,2022
2023-07-14 19:00:00+00:00,5.8,mean_wind_speed,Daily Weather Conditions,2,11,Admiralty,2022
2023-07-14 19:00:00+00:00,25.0,minimum_temperature,Daily Weather Conditions,2,11,Admiralty,2022
2023-07-14 19:00:00+00:00,15.8,daily_rainfall_total,Daily Weather Conditions,2,12,Admiralty,2022
2023-07-14 19:00:00+00:00,15.8,highest_120min_rainfall,Daily Weather Conditions,2,12,Admiralty,2022
2023-07-14 19:00:00+00:00,11.8,highest_30min_rainfall,Daily Weather Conditions,2,12,Admiralty,2022
2023-07-14 19:00:00+00:00,15.0,highest_60min_rainfall,Daily Weather Conditions,2,12,Admiralty,2022
