_time,_value,_field,_measurement,device_id,device_name,type,unit
2023-07-21 13:00:00+00:00,1.04,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-21 14:00:00+00:00,0.9,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-21 15:00:00+00:00,0.98,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-21 16:00:00+00:00,1.02,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-21 17:00:00+00:00,0.94,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-21 18:00:00+00:00,1.06,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-21 19:00:00+00:00,0.91,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-21 20:00:00+00:00,0.95,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-21 21:00:00+00:00,1.03,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-21 22:00:00+00:00,0.97,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-21 23:00:00+00:00,362.57,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 00:00:00+00:00,362.35,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 01:00:00+00:00,362.41,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 02:00:00+00:00,362.42,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 03:00:00+00:00,362.36,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 04:00:00+00:00,362.29,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 05:00:00+00:00,361.85,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 06:00:00+00:00,361.94,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 07:00:00+00:00,361.78,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 08:00:00+00:00,361.64,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 09:00:00+00:00,361.73,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 10:00:00+00:00,361.74,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 11:00:00+00:00,0.98,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 12:00:00+00:00,0.9,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 13:00:00+00:00,0.99,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 14:00:00+00:00,0.9,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 15:00:00+00:00,0.89,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 16:00:00+00:00,0.93,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 17:00:00+00:00,1.0,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 18:00:00+00:00,0.99,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 19:00:00+00:00,1.02,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 20:00:00+00:00,1.03,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 21:00:00+00:00,0.96,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 22:00:00+00:00,0.94,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-22 23:00:00+00:00,362.35,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 00:00:00+00:00,362.48,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 01:00:00+00:00,362.45,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 02:00:00+00:00,362.37,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 03:00:00+00:00,362.38,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 04:00:00+00:00,362.3,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 05:00:00+00:00,362.03,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 06:00:00+00:00,361.88,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 07:00:00+00:00,361.88,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 08:00:00+00:00,361.93,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 09:00:00+00:00,361.88,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 10:00:00+00:00,361.91,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 11:00:00+00:00,0.94,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 12:00:00+00:00,0.97,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 13:00:00+00:00,0.9,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 14:00:00+00:00,0.98,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 15:00:00+00:00,0.95,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 16:00:00+00:00,1.08,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 17:00:00+00:00,1.05,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 18:00:00+00:00,1.04,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 19:00:00+00:00,0.98,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 20:00:00+00:00,0.97,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 21:00:00+00:00,0.99,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 22:00:00+00:00,0.98,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-23 23:00:00+00:00,362.3,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 00:00:00+00:00,362.44,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 01:00:00+00:00,362.0,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 02:00:00+00:00,361.72,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 03:00:00+00:00,361.42,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 04:00:00+00:00,361.67,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 05:00:00+00:00,361.86,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 06:00:00+00:00,361.5,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 07:00:00+00:00,361.85,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 08:00:00+00:00,361.88,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 09:00:00+00:00,361.98,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 10:00:00+00:00,361.54,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 11:00:00+00:00,0.94,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 12:00:00+00:00,0.93,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 13:00:00+00:00,0.9,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 14:00:00+00:00,0.91,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 15:00:00+00:00,0.94,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 16:00:00+00:00,0.98,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 17:00:00+00:00,1.03,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 18:00:00+00:00,1.03,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 19:00:00+00:00,1.0,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 20:00:00+00:00,1.0,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 21:00:00+00:00,0.92,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 22:00:00+00:00,0.96,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-24 23:00:00+00:00,362.38,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 00:00:00+00:00,362.18,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 01:00:00+00:00,362.02,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 02:00:00+00:00,361.84,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 03:00:00+00:00,361.52,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 04:00:00+00:00,361.66,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 05:00:00+00:00,361.74,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 06:00:00+00:00,361.62,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 07:00:00+00:00,361.51,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 08:00:00+00:00,361.86,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 09:00:00+00:00,362.06,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 10:00:00+00:00,361.77,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 11:00:00+00:00,0.9,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 12:00:00+00:00,0.88,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 13:00:00+00:00,0.93,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 14:00:00+00:00,0.97,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 15:00:00+00:00,1.0,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 16:00:00+00:00,0.98,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-07-25 17:00:00+00:00,1.0,value,Rack_2_Light,bfe85a818a75648a29zffe,Rack 2 Light,cur_power,W
2023-06-19 06:00:00+00:00,19.153333333333332,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 07:00:00+00:00,19.349999999999998,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 08:00:00+00:00,19.22,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 09:00:00+00:00,19.29,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 10:00:00+00:00,19.3,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 11:00:00+00:00,19.34,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 12:00:00+00:00,19.259999999999998,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 13:00:00+00:00,19.16,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 14:00:00+00:00,19.23,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 15:00:00+00:00,19.28,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 16:00:00+00:00,19.31,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 17:00:00+00:00,19.57,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 18:00:00+00:00,19.51,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 19:00:00+00:00,19.61,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 20:00:00+00:00,19.61,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 21:00:00+00:00,19.54,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 22:00:00+00:00,19.66,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-19 23:00:00+00:00,19.73,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 00:00:00+00:00,19.32,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 01:00:00+00:00,18.92,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 02:00:00+00:00,18.89,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 03:00:00+00:00,18.77,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 04:00:00+00:00,18.91,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 05:00:00+00:00,18.77,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 06:00:00+00:00,18.66,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 07:00:00+00:00,19.26,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 08:00:00+00:00,19.13,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 09:00:00+00:00,19.07,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 10:00:00+00:00,19.33,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 11:00:00+00:00,19.21,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 12:00:00+00:00,19.21,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 13:00:00+00:00,19.33,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 14:00:00+00:00,19.12,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 15:00:00+00:00,19.54,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 16:00:00+00:00,19.59,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 17:00:00+00:00,19.53,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 18:00:00+00:00,19.58,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 19:00:00+00:00,19.52,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 20:00:00+00:00,19.64,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 21:00:00+00:00,19.58,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 22:00:00+00:00,19.44,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-20 23:00:00+00:00,19.38,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 00:00:00+00:00,19.42,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 01:00:00+00:00,19.09,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 02:00:00+00:00,19.16,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 03:00:00+00:00,19.1,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 04:00:00+00:00,19.2,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 05:00:00+00:00,19.09,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 06:00:00+00:00,19.14,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 07:00:00+00:00,19.38,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 08:00:00+00:00,19.4,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 09:00:00+00:00,19.34,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 10:00:00+00:00,19.29,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 11:00:00+00:00,19.51,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 12:00:00+00:00,19.33,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 13:00:00+00:00,19.34,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 14:00:00+00:00,19.4,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 15:00:00+00:00,19.66,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 16:00:00+00:00,19.57,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 17:00:00+00:00,19.67,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 18:00:00+00:00,19.76,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 19:00:00+00:00,19.56,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 20:00:00+00:00,19.59,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 21:00:00+00:00,19.46,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 22:00:00+00:00,19.34,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-21 23:00:00+00:00,19.48,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 00:00:00+00:00,19.25,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 01:00:00+00:00,19.08,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 02:00:00+00:00,19.25,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 03:00:00+00:00,19.18,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 04:00:00+00:00,19.3,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 05:00:00+00:00,19.33,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 06:00:00+00:00,19.02,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 07:00:00+00:00,19.33,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 08:00:00+00:00,19.28,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 09:00:00+00:00,19.28,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 10:00:00+00:00,19.37,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 11:00:00+00:00,19.39,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 12:00:00+00:00,19.06,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 13:00:00+00:00,19.27,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 14:00:00+00:00,19.16,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 15:00:00+00:00,19.43,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 16:00:00+00:00,19.28,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 17:00:00+00:00,19.5,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 18:00:00+00:00,19.74,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 19:00:00+00:00,19.71,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 20:00:00+00:00,19.77,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 21:00:00+00:00,19.71,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 22:00:00+00:00,19.61,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-22 23:00:00+00:00,19.5,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 00:00:00+00:00,19.36,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 01:00:00+00:00,19.34,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 02:00:00+00:00,19.29,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 03:00:00+00:00,19.2,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 04:00:00+00:00,19.2,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 05:00:00+00:00,19.13,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 06:00:00+00:00,18.97,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 07:00:00+00:00,19.1,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 08:00:00+00:00,19.29,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 09:00:00+00:00,19.44,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 10:00:00+00:00,19.46,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 11:00:00+00:00,19.39,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 12:00:00+00:00,19.19,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 13:00:00+00:00,19.27,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 14:00:00+00:00,19.32,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 15:00:00+00:00,19.34,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 16:00:00+00:00,19.52,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 17:00:00+00:00,19.44,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 18:00:00+00:00,19.64,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 19:00:00+00:00,19.64,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 20:00:00+00:00,19.48,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 21:00:00+00:00,19.56,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-23 23:00:00+00:00,19.75,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-24 00:00:00+00:00,19.66,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
2023-06-24 01:00:00+00:00,19.43,value,Rack_2_Water,bf22bde1e0846f9e67h9ct,Rack 2 Water,cur_power,W
